Measurement ID;7710;Time Stamp;Step;Status;Prog Time;Step Time;Cycle;Cycle Level;Procedure;Voltage;Current;AhCha;AhDch;AhStep;AhAccu;WhAccu;WhCha;WhDch;WhStep;;;;;;;;;;;;
Battery Name;Prototipo_P;[dd/MM/yyyy HH:mm:ss];[];[];[hh:mm:ss];[hh:mm:ss];[];[];[];[V];[A];[AhCha];[AhDch];[AhStep];[Ah];[Wh];[WhCha];[WhDch];[WhStep];;;;;;;;;;;;
;;26/11/2022 03:47:05;7;DCH;61:22:42;05:12:00;2;1;EQUALIZACAO_4X_C20;2,040523;-0,25148;0;1,307602;1,307608;-1,307602;10,978607;23,719302;12,740695;2,68568;;;;;;;;;;;;
;;26/11/2022 03:49:05;7;DCH;61:24:42;05:14:00;2;1;EQUALIZACAO_4X_C20;2,040412;-0,25148;0;1,315969;1,315975;-1,315969;10,961534;23,719302;12,757767;2,702752;;;;;;;;;;;;
;;26/11/2022 03:51:05;7;DCH;61:26:42;05:16:00;2;1;EQUALIZACAO_4X_C20;2,04019;-0,25148;0;1,324359;1,324366;-1,324359;10,944415;23,719302;12,774887;2,719872;;;;;;;;;;;;
;;26/11/2022 03:53:05;7;DCH;61:28:42;05:18:00;2;1;EQUALIZACAO_4X_C20;2,039967;-0,25148;0;1,332745;1,332752;-1,332745;10,927307;23,719302;12,791994;2,73698;;;;;;;;;;;;
;;26/11/2022 03:55:05;7;DCH;61:30:42;05:20:00;2;1;EQUALIZACAO_4X_C20;2,039745;-0,251435;0;1,341123;1,34113;-1,341123;10,910217;23,719302;12,809085;2,75407;;;;;;;;;;;;
;;26/11/2022 03:57:05;7;DCH;61:32:42;05:22:00;2;1;EQUALIZACAO_4X_C20;2,039523;-0,251435;0;1,349498;1,349505;-1,349498;10,893136;23,719302;12,826165;2,771151;;;;;;;;;;;;
;;26/11/2022 03:59:05;7;DCH;61:34:42;05:24:00;2;1;EQUALIZACAO_4X_C20;2,039411;-0,25148;0;1,357878;1,357885;-1,357878;10,876045;23,719302;12,843257;2,788242;;;;;;;;;;;;
;;26/11/2022 04:01:05;7;DCH;61:36:42;05:26:00;2;1;EQUALIZACAO_4X_C20;2,039189;-0,251435;0;1,366263;1,366269;-1,366263;10,858947;23,719302;12,860355;2,80534;;;;;;;;;;;;
;;26/11/2022 04:03:05;7;DCH;61:38:42;05:27:59;2;1;EQUALIZACAO_4X_C20;2,038967;-0,251435;0;1,374641;1,374648;-1,374641;10,841863;23,719302;12,877439;2,822424;;;;;;;;;;;;
;;26/11/2022 04:05:05;7;DCH;61:40:42;05:30:00;2;1;EQUALIZACAO_4X_C20;2,038744;-0,251435;0;1,383028;1,383035;-1,383028;10,824763;23,719302;12,894539;2,839524;;;;;;;;;;;;
;;26/11/2022 04:07:05;7;DCH;61:42:42;05:32:00;2;1;EQUALIZACAO_4X_C20;2,038522;-0,25148;0;1,391413;1,39142;-1,391413;10,807669;23,719302;12,911633;2,856618;;;;;;;;;;;;
;;26/11/2022 04:09:05;7;DCH;61:44:42;05:34:00;2;1;EQUALIZACAO_4X_C20;2,0383;-0,25148;0;1,399794;1,3998;-1,399794;10,790585;23,719302;12,928717;2,873702;;;;;;;;;;;;
;;26/11/2022 04:11:05;7;DCH;61:46:42;05:36:00;2;1;EQUALIZACAO_4X_C20;2,038188;-0,251435;0;1,40818;1,408187;-1,40818;10,773492;23,719302;12,94581;2,890795;;;;;;;;;;;;
;;26/11/2022 04:13:05;7;DCH;61:48:42;05:38:00;2;1;EQUALIZACAO_4X_C20;2,037966;-0,25148;0;1,416551;1,416558;-1,416551;10,756431;23,719302;12,962871;2,907856;;;;;;;;;;;;
;;26/11/2022 04:15:05;7;DCH;61:50:42;05:40:00;2;1;EQUALIZACAO_4X_C20;2,037744;-0,25148;0;1,424949;1,424956;-1,424949;10,739316;23,719302;12,979986;2,924971;;;;;;;;;;;;
;;26/11/2022 04:17:05;7;DCH;61:52:42;05:42:00;2;1;EQUALIZACAO_4X_C20;2,037521;-0,25148;0;1,433321;1,433328;-1,433321;10,722256;23,719302;12,997045;2,942031;;;;;;;;;;;;
;;26/11/2022 04:19:05;7;DCH;61:54:42;05:44:00;2;1;EQUALIZACAO_4X_C20;2,03741;-0,251435;0;1,441693;1,4417;-1,441693;10,705199;23,719302;13,014103;2,959088;;;;;;;;;;;;
;;26/11/2022 04:21:05;7;DCH;61:56:42;05:46:00;2;1;EQUALIZACAO_4X_C20;2,037188;-0,25148;0;1,450084;1,450091;-1,450084;10,688104;23,719302;13,031198;2,976183;;;;;;;;;;;;
;;26/11/2022 04:23:05;7;DCH;61:58:42;05:48:00;2;1;EQUALIZACAO_4X_C20;2,036965;-0,25148;0;1,458473;1,45848;-1,458473;10,671014;23,719302;13,048287;2,993273;;;;;;;;;;;;
;;26/11/2022 04:25:05;7;DCH;62:00:42;05:50:00;2;1;EQUALIZACAO_4X_C20;2,036743;-0,25148;0;1,466849;1,466856;-1,466849;10,653955;23,719302;13,065347;3,010332;;;;;;;;;;;;
;;26/11/2022 04:27:05;7;DCH;62:02:42;05:52:00;2;1;EQUALIZACAO_4X_C20;2,036521;-0,25148;0;1,47524;1,475247;-1,47524;10,636864;23,719302;13,082437;3,027422;;;;;;;;;;;;
;;26/11/2022 04:29:05;7;DCH;62:04:42;05:54:00;2;1;EQUALIZACAO_4X_C20;2,03641;-0,251435;0;1,483612;1,483618;-1,483612;10,619816;23,719302;13,099486;3,044471;;;;;;;;;;;;
;;26/11/2022 04:31:05;7;DCH;62:06:42;05:56:00;2;1;EQUALIZACAO_4X_C20;2,036187;-0,25148;0;1,492001;1,492008;-1,492001;10,602732;23,719302;13,116569;3,061554;;;;;;;;;;;;
;;26/11/2022 04:33:05;7;DCH;62:08:42;05:57:59;2;1;EQUALIZACAO_4X_C20;2,035965;-0,25148;0;1,500378;1,500385;-1,500378;10,585677;23,719302;13,133625;3,07861;;;;;;;;;;;;
;;26/11/2022 04:35:05;7;DCH;62:10:42;06:00:00;2;1;EQUALIZACAO_4X_C20;2,035743;-0,251435;0;1,508754;1,50876;-1,508754;10,568625;23,719302;13,150677;3,095662;;;;;;;;;;;;
;;26/11/2022 04:37:05;7;DCH;62:12:42;06:02:00;2;1;EQUALIZACAO_4X_C20;2,03552;-0,251435;0;1,517147;1,517154;-1,517147;10,551538;23,719302;13,167764;3,112749;;;;;;;;;;;;
;;26/11/2022 04:39:05;7;DCH;62:14:42;06:03:59;2;1;EQUALIZACAO_4X_C20;2,035409;-0,25148;0;1,525514;1,52552;-1,525514;10,534509;23,719302;13,184793;3,129778;;;;;;;;;;;;
;;26/11/2022 04:41:05;7;DCH;62:16:42;06:05:59;2;1;EQUALIZACAO_4X_C20;2,035187;-0,251435;0;1,533895;1,533901;-1,533895;10,517451;23,719302;13,201851;3,146836;;;;;;;;;;;;
;;26/11/2022 04:43:05;7;DCH;62:18:42;06:08:00;2;1;EQUALIZACAO_4X_C20;2,034964;-0,251435;0;1,542281;1,542288;-1,542281;10,500384;23,719302;13,218918;3,163903;;;;;;;;;;;;
;;26/11/2022 04:45:05;7;DCH;62:20:42;06:10:00;2;1;EQUALIZACAO_4X_C20;2,034742;-0,25148;0;1,550668;1,550674;-1,550668;10,483318;23,719302;13,235983;3,180969;;;;;;;;;;;;
;;26/11/2022 04:47:05;7;DCH;62:22:42;06:12:00;2;1;EQUALIZACAO_4X_C20;2,034631;-0,25148;0;1,559055;1,559061;-1,559055;10,466254;23,719302;13,253048;3,198033;;;;;;;;;;;;
;;26/11/2022 04:49:05;7;DCH;62:24:42;06:14:00;2;1;EQUALIZACAO_4X_C20;2,034408;-0,25148;0;1,567443;1,56745;-1,567443;10,449187;23,719302;13,270114;3,2151;;;;;;;;;;;;
;;26/11/2022 04:51:05;7;DCH;62:26:42;06:16:00;2;1;EQUALIZACAO_4X_C20;2,034186;-0,251435;0;1,575814;1,575821;-1,575814;10,432158;23,719302;13,287144;3,232129;;;;;;;;;;;;
;;26/11/2022 04:53:05;7;DCH;62:28:42;06:18:00;2;1;EQUALIZACAO_4X_C20;2,033964;-0,25148;0;1,5842;1,584206;-1,5842;10,415102;23,719302;13,3042;3,249185;;;;;;;;;;;;
;;26/11/2022 04:55:05;7;DCH;62:30:42;06:19:59;2;1;EQUALIZACAO_4X_C20;2,033741;-0,25148;0;1,592581;1,592588;-1,592581;10,398055;23,719302;13,321246;3,266232;;;;;;;;;;;;
;;26/11/2022 04:57:05;7;DCH;62:32:42;06:22:00;2;1;EQUALIZACAO_4X_C20;2,033519;-0,25148;0;1,600963;1,60097;-1,600963;10,381008;23,719302;13,338294;3,283279;;;;;;;;;;;;
;;26/11/2022 04:59:05;7;DCH;62:34:42;06:24:00;2;1;EQUALIZACAO_4X_C20;2,033408;-0,251435;0;1,60934;1,609347;-1,60934;10,363974;23,719302;13,355328;3,300313;;;;;;;;;;;;
;;26/11/2022 05:01:05;7;DCH;62:36:42;06:26:00;2;1;EQUALIZACAO_4X_C20;2,033185;-0,251435;0;1,617723;1,617729;-1,617723;10,34693;23,719302;13,372372;3,317357;;;;;;;;;;;;
;;26/11/2022 05:03:05;7;DCH;62:38:42;06:28:00;2;1;EQUALIZACAO_4X_C20;2,032963;-0,25148;0;1,626111;1,626118;-1,626111;10,329876;23,719302;13,389426;3,334411;;;;;;;;;;;;
;;26/11/2022 05:05:05;7;DCH;62:40:42;06:30:00;2;1;EQUALIZACAO_4X_C20;2,032741;-0,251435;0;1,634494;1,6345;-1,634494;10,312835;23,719302;13,406467;3,351452;;;;;;;;;;;;
;;26/11/2022 05:07:05;7;DCH;62:42:42;06:32:00;2;1;EQUALIZACAO_4X_C20;2,03263;-0,25148;0;1,642873;1,642879;-1,642873;10,295803;23,719302;13,423499;3,368484;;;;;;;;;;;;
;;26/11/2022 05:09:05;7;DCH;62:44:42;06:33:59;2;1;EQUALIZACAO_4X_C20;2,032296;-0,25148;0;1,651253;1,65126;-1,651253;10,27877;23,719302;13,440531;3,385517;;;;;;;;;;;;
;;26/11/2022 05:11:05;7;DCH;62:46:42;06:36:00;2;1;EQUALIZACAO_4X_C20;2,032185;-0,25148;0;1,659632;1,659638;-1,659632;10,261743;23,719302;13,457559;3,402544;;;;;;;;;;;;
;;26/11/2022 05:13:05;7;DCH;62:48:42;06:38:00;2;1;EQUALIZACAO_4X_C20;2,031963;-0,25148;0;1,668011;1,668018;-1,668011;10,244716;23,719302;13,474586;3,419571;;;;;;;;;;;;
;;26/11/2022 05:15:05;7;DCH;62:50:42;06:39:59;2;1;EQUALIZACAO_4X_C20;2,03174;-0,251435;0;1,6764;1,676407;-1,6764;10,22767;23,719302;13,491631;3,436616;;;;;;;;;;;;
;;26/11/2022 05:17:05;7;DCH;62:52:42;06:41:59;2;1;EQUALIZACAO_4X_C20;2,031518;-0,251435;0;1,684772;1,684779;-1,684772;10,210661;23,719302;13,508641;3,453626;;;;;;;;;;;;
;;26/11/2022 05:19:05;7;DCH;62:54:42;06:44:00;2;1;EQUALIZACAO_4X_C20;2,031407;-0,25148;0;1,693173;1,69318;-1,693173;10,193594;23,719302;13,525707;3,470692;;;;;;;;;;;;
;;26/11/2022 05:21:05;7;DCH;62:56:42;06:46:00;2;1;EQUALIZACAO_4X_C20;2,031184;-0,251435;0;1,701545;1,701552;-1,701545;10,176588;23,719302;13,542713;3,487699;;;;;;;;;;;;
;;26/11/2022 05:23:05;7;DCH;62:58:42;06:48:00;2;1;EQUALIZACAO_4X_C20;2,030962;-0,25148;0;1,709937;1,709944;-1,709937;10,159544;23,719302;13,559757;3,504743;;;;;;;;;;;;
;;26/11/2022 05:25:05;7;DCH;63:00:42;06:50:00;2;1;EQUALIZACAO_4X_C20;2,03074;-0,25148;0;1,718303;1,71831;-1,718303;10,142554;23,719302;13,576748;3,521733;;;;;;;;;;;;
;;26/11/2022 05:27:05;7;DCH;63:02:42;06:52:00;2;1;EQUALIZACAO_4X_C20;2,030517;-0,251435;0;1,72668;1,726687;-1,72668;10,125542;23,719302;13,593759;3,538745;;;;;;;;;;;;
;;26/11/2022 05:29:05;7;DCH;63:04:42;06:54:00;2;1;EQUALIZACAO_4X_C20;2,030295;-0,25148;0;1,735074;1,735081;-1,735074;10,108499;23,719302;13,610803;3,555788;;;;;;;;;;;;
;;26/11/2022 05:31:05;7;DCH;63:06:42;06:56:00;2;1;EQUALIZACAO_4X_C20;2,030073;-0,25148;0;1,743448;1,743455;-1,743448;10,091498;23,719302;13,627804;3,572789;;;;;;;;;;;;
;;26/11/2022 05:33:05;7;DCH;63:08:42;06:58:00;2;1;EQUALIZACAO_4X_C20;2,029961;-0,251435;0;1,751829;1,751836;-1,751829;10,074485;23,719302;13,644817;3,589802;;;;;;;;;;;;
;;26/11/2022 05:35:05;7;DCH;63:10:42;07:00:00;2;1;EQUALIZACAO_4X_C20;2,029739;-0,251435;0;1,760223;1,76023;-1,760223;10,057447;23,719302;13,661855;3,60684;;;;;;;;;;;;
;;26/11/2022 05:37:05;7;DCH;63:12:42;07:02:00;2;1;EQUALIZACAO_4X_C20;2,029517;-0,251435;0;1,768591;1,768598;-1,768591;10,040463;23,719302;13,678839;3,623824;;;;;;;;;;;;
;;26/11/2022 05:39:05;7;DCH;63:14:42;07:04:00;2;1;EQUALIZACAO_4X_C20;2,029294;-0,25148;0;1,776991;1,776998;-1,776991;10,023414;23,719302;13,695888;3,640873;;;;;;;;;;;;
;;26/11/2022 05:41:05;7;DCH;63:16:42;07:06:00;2;1;EQUALIZACAO_4X_C20;2,029183;-0,25148;0;1,785371;1,785378;-1,785371;10,00641;23,719302;13,712891;3,657877;;;;;;;;;;;;
;;26/11/2022 05:43:05;7;DCH;63:18:42;07:08:00;2;1;EQUALIZACAO_4X_C20;2,028961;-0,25148;0;1,793738;1,793745;-1,793738;9,989433;23,719302;13,729869;3,674854;;;;;;;;;;;;
;;26/11/2022 05:45:05;7;DCH;63:20:42;07:10:00;2;1;EQUALIZACAO_4X_C20;2,028738;-0,251435;0;1,802123;1,802129;-1,802123;9,972422;23,719302;13,746879;3,691864;;;;;;;;;;;;
;;26/11/2022 05:47:05;7;DCH;63:22:42;07:12:00;2;1;EQUALIZACAO_4X_C20;2,028516;-0,251435;0;1,810516;1,810522;-1,810516;9,955396;23,719302;13,763905;3,708891;;;;;;;;;;;;
;;26/11/2022 05:49:05;7;DCH;63:24:42;07:13:59;2;1;EQUALIZACAO_4X_C20;2,028294;-0,251435;0;1,818891;1,818898;-1,818891;9,938407;23,719302;13,780894;3,72588;;;;;;;;;;;;
;;26/11/2022 05:51:05;7;DCH;63:26:42;07:16:00;2;1;EQUALIZACAO_4X_C20;2,028071;-0,25148;0;1,82727;1,827277;-1,82727;9,921413;23,719302;13,797889;3,742874;;;;;;;;;;;;
;;26/11/2022 05:53:05;7;DCH;63:28:42;07:18:00;2;1;EQUALIZACAO_4X_C20;2,02796;-0,25148;0;1,835656;1,835663;-1,835656;9,904407;23,719302;13,814895;3,75988;;;;;;;;;;;;
;;26/11/2022 05:55:05;7;DCH;63:30:42;07:20:00;2;1;EQUALIZACAO_4X_C20;2,027738;-0,251435;0;1,844049;1,844056;-1,844049;9,887387;23,719302;13,831915;3,7769;;;;;;;;;;;;
;;26/11/2022 05:57:05;7;DCH;63:32:42;07:22:00;2;1;EQUALIZACAO_4X_C20;2,027516;-0,251435;0;1,85242;1,852427;-1,85242;9,870414;23,719302;13,848888;3,793873;;;;;;;;;;;;
;;26/11/2022 05:59:05;7;DCH;63:34:42;07:24:00;2;1;EQUALIZACAO_4X_C20;2,027293;-0,251435;0;1,86081;1,860817;-1,86081;9,853403;23,719302;13,865899;3,810884;;;;;;;;;;;;
;;26/11/2022 06:01:05;7;DCH;63:36:42;07:26:00;2;1;EQUALIZACAO_4X_C20;2,027071;-0,25148;0;1,869193;1,8692;-1,869193;9,836409;23,719302;13,882893;3,827878;;;;;;;;;;;;
;;26/11/2022 06:03:05;7;DCH;63:38:42;07:28:00;2;1;EQUALIZACAO_4X_C20;2,026848;-0,251435;0;1,877557;1,877564;-1,877557;9,819455;23,719302;13,899846;3,844832;;;;;;;;;;;;
;;26/11/2022 06:05:05;7;DCH;63:40:42;07:30:00;2;1;EQUALIZACAO_4X_C20;2,026737;-0,25148;0;1,885956;1,885963;-1,885956;9,802433;23,719302;13,916869;3,861854;;;;;;;;;;;;
;;26/11/2022 06:07:05;7;DCH;63:42:42;07:32:00;2;1;EQUALIZACAO_4X_C20;2,026515;-0,251435;0;1,894321;1,894328;-1,894321;9,785481;23,719302;13,933821;3,878806;;;;;;;;;;;;
;;26/11/2022 06:09:05;7;DCH;63:44:42;07:34:00;2;1;EQUALIZACAO_4X_C20;2,026293;-0,25148;0;1,902705;1,902712;-1,902705;9,768492;23,719302;13,950809;3,895795;;;;;;;;;;;;
;;26/11/2022 06:11:05;7;DCH;63:46:42;07:36:00;2;1;EQUALIZACAO_4X_C20;2,02607;-0,251435;0;1,911094;1,911101;-1,911094;9,751494;23,719302;13,967807;3,912792;;;;;;;;;;;;
;;26/11/2022 06:13:05;7;DCH;63:48:42;07:38:00;2;1;EQUALIZACAO_4X_C20;2,025848;-0,25148;0;1,919466;1,919473;-1,919466;9,734533;23,719302;13,984769;3,929754;;;;;;;;;;;;
;;26/11/2022 06:15:05;7;DCH;63:50:42;07:40:00;2;1;EQUALIZACAO_4X_C20;2,025626;-0,25148;0;1,927866;1,927873;-1,927866;9,717517;23,719302;14,001785;3,94677;;;;;;;;;;;;
;;26/11/2022 06:17:05;7;DCH;63:52:42;07:42:00;2;1;EQUALIZACAO_4X_C20;2,025403;-0,25148;0;1,936235;1,936242;-1,936235;9,700564;23,719302;14,018738;3,963723;;;;;;;;;;;;
;;26/11/2022 06:19:05;7;DCH;63:54:42;07:43:59;2;1;EQUALIZACAO_4X_C20;2,025181;-0,251435;0;1,94462;1,944627;-1,94462;9,683581;23,719302;14,03572;3,980706;;;;;;;;;;;;
;;26/11/2022 06:21:05;7;DCH;63:56:42;07:46:00;2;1;EQUALIZACAO_4X_C20;2,02507;-0,25148;0;1,953006;1,953012;-1,953006;9,6666;23,719302;14,052702;3,997687;;;;;;;;;;;;
;;26/11/2022 06:23:05;7;DCH;63:58:42;07:48:00;2;1;EQUALIZACAO_4X_C20;2,024847;-0,251435;0;1,961379;1,961386;-1,961379;9,649644;23,719302;14,069657;4,014643;;;;;;;;;;;;
;;26/11/2022 06:25:05;7;DCH;64:00:42;07:50:00;2;1;EQUALIZACAO_4X_C20;2,024625;-0,25148;0;1,969764;1,969771;-1,969764;9,632666;23,719302;14,086635;4,03162;;;;;;;;;;;;
;;26/11/2022 06:27:05;7;DCH;64:02:42;07:52:00;2;1;EQUALIZACAO_4X_C20;2,024403;-0,251435;0;1,978148;1,978155;-1,978148;9,615693;23,719302;14,103609;4,048594;;;;;;;;;;;;
;;26/11/2022 06:29:05;7;DCH;64:04:42;07:54:00;2;1;EQUALIZACAO_4X_C20;2,02418;-0,251435;0;1,986529;1,986536;-1,986529;9,598727;23,719302;14,120575;4,06556;;;;;;;;;;;;
;;26/11/2022 06:31:05;7;DCH;64:06:42;07:56:00;2;1;EQUALIZACAO_4X_C20;2,024069;-0,25148;0;1,994915;1,994922;-1,994915;9,581753;23,719302;14,137548;4,082534;;;;;;;;;;;;
;;26/11/2022 06:33:05;7;DCH;64:08:42;07:58:00;2;1;EQUALIZACAO_4X_C20;2,023736;-0,25148;0;2,00329;2,003297;-2,00329;9,564803;23,719302;14,154499;4,099484;;;;;;;;;;;;
;;26/11/2022 06:35:05;7;DCH;64:10:42;08:00:00;2;1;EQUALIZACAO_4X_C20;2,023624;-0,25148;0;2,011682;2,011689;-2,011682;9,547821;23,719302;14,171481;4,116466;;;;;;;;;;;;
;;26/11/2022 06:37:05;7;DCH;64:12:42;08:02:00;2;1;EQUALIZACAO_4X_C20;2,023402;-0,251435;0;2,020058;2,020065;-2,020058;9,530872;23,719302;14,188429;4,133415;;;;;;;;;;;;
;;26/11/2022 06:39:05;7;DCH;64:14:42;08:03:59;2;1;EQUALIZACAO_4X_C20;2,02318;-0,251435;0;2,028433;2,028439;-2,028433;9,513928;23,719302;14,205373;4,150359;;;;;;;;;;;;
;;26/11/2022 06:41:05;7;DCH;64:16:42;08:06:00;2;1;EQUALIZACAO_4X_C20;2,022957;-0,25148;0;2,036812;2,036819;-2,036812;9,496977;23,719302;14,222325;4,16731;;;;;;;;;;;;
;;26/11/2022 06:43:05;7;DCH;64:18:42;08:08:00;2;1;EQUALIZACAO_4X_C20;2,022735;-0,25148;0;2,045208;2,045215;-2,045208;9,479992;23,719302;14,239309;4,184295;;;;;;;;;;;;
;;26/11/2022 06:45:05;7;DCH;64:20:42;08:10:00;2;1;EQUALIZACAO_4X_C20;2,022624;-0,251435;0;2,053581;2,053588;-2,053581;9,463056;23,719302;14,256246;4,201231;;;;;;;;;;;;
;;26/11/2022 06:47:05;7;DCH;64:22:42;08:12:00;2;1;EQUALIZACAO_4X_C20;2,02229;-0,25148;0;2,06197;2,061977;-2,06197;9,44609;23,719302;14,273211;4,218197;;;;;;;;;;;;
;;26/11/2022 06:49:05;7;DCH;64:24:42;08:14:00;2;1;EQUALIZACAO_4X_C20;2,022179;-0,251435;0;2,070352;2,070358;-2,070352;9,42914;23,719302;14,290161;4,235146;;;;;;;;;;;;
;;26/11/2022 06:51:05;7;DCH;64:26:42;08:16:00;2;1;EQUALIZACAO_4X_C20;2,021957;-0,25148;0;2,078737;2,078743;-2,078737;9,412186;23,719302;14,307116;4,252101;;;;;;;;;;;;
;;26/11/2022 06:53:05;7;DCH;64:28:42;08:18:00;2;1;EQUALIZACAO_4X_C20;2,021734;-0,251435;0;2,08711;2,087117;-2,08711;9,395256;23,719302;14,324045;4,269031;;;;;;;;;;;;
;;26/11/2022 06:55:05;7;DCH;64:30:42;08:20:00;2;1;EQUALIZACAO_4X_C20;2,021512;-0,25148;0;2,0955;2,095507;-2,0955;9,378294;23,719302;14,341008;4,285993;;;;;;;;;;;;
;;26/11/2022 06:57:05;7;DCH;64:32:42;08:22:00;2;1;EQUALIZACAO_4X_C20;2,02129;-0,25148;0;2,103882;2,103889;-2,103882;9,36135;23,719302;14,357951;4,302936;;;;;;;;;;;;
;;26/11/2022 06:59:05;7;DCH;64:34:42;08:24:00;2;1;EQUALIZACAO_4X_C20;2,021067;-0,251435;0;2,112263;2,11227;-2,112263;9,344411;23,719302;14,374891;4,319876;;;;;;;;;;;;
;;26/11/2022 07:01:05;7;DCH;64:36:42;08:26:00;2;1;EQUALIZACAO_4X_C20;2,020845;-0,251435;0;2,120637;2,120644;-2,120637;9,327487;23,719302;14,391815;4,3368;;;;;;;;;;;;
;;26/11/2022 07:03:05;7;DCH;64:38:42;08:28:00;2;1;EQUALIZACAO_4X_C20;2,020734;-0,251435;0;2,129022;2,129029;-2,129022;9,310543;23,719302;14,408759;4,353744;;;;;;;;;;;;
;;26/11/2022 07:05:05;7;DCH;64:40:42;08:30:00;2;1;EQUALIZACAO_4X_C20;2,020511;-0,25148;0;2,137413;2,137419;-2,137413;9,293589;23,719302;14,425713;4,370698;;;;;;;;;;;;
;;26/11/2022 07:07:05;7;DCH;64:42:42;08:32:00;2;1;EQUALIZACAO_4X_C20;2,020289;-0,251435;0;2,145783;2,14579;-2,145783;9,276677;23,719302;14,442625;4,38761;;;;;;;;;;;;
;;26/11/2022 07:09:05;7;DCH;64:44:42;08:34:00;2;1;EQUALIZACAO_4X_C20;2,020067;-0,25148;0;2,154163;2,15417;-2,154163;9,259749;23,719302;14,459553;4,404538;;;;;;;;;;;;
;;26/11/2022 07:11:05;7;DCH;64:46:42;08:36:00;2;1;EQUALIZACAO_4X_C20;2,019844;-0,25148;0;2,162546;2,162553;-2,162546;9,242815;23,719302;14,476486;4,421471;;;;;;;;;;;;
;;26/11/2022 07:13:05;7;DCH;64:48:42;08:38:00;2;1;EQUALIZACAO_4X_C20;2,019622;-0,251435;0;2,170934;2,170941;-2,170934;9,225874;23,719302;14,493428;4,438413;;;;;;;;;;;;
;;26/11/2022 07:15:05;7;DCH;64:50:42;08:40:00;2;1;EQUALIZACAO_4X_C20;2,0194;-0,251435;0;2,179317;2,179324;-2,179317;9,208943;23,719302;14,510359;4,455344;;;;;;;;;;;;
;;26/11/2022 07:17:05;7;DCH;64:52:42;08:42:00;2;1;EQUALIZACAO_4X_C20;2,019177;-0,251435;0;2,187696;2,187702;-2,187696;9,192024;23,719302;14,527278;4,472263;;;;;;;;;;;;
;;26/11/2022 07:19:05;7;DCH;64:54:42;08:44:00;2;1;EQUALIZACAO_4X_C20;2,018955;-0,251435;0;2,196079;2,196086;-2,196079;9,175097;23,719302;14,544204;4,489189;;;;;;;;;;;;
;;26/11/2022 07:21:05;7;DCH;64:56:42;08:46:00;2;1;EQUALIZACAO_4X_C20;2,018844;-0,251435;0;2,204468;2,204475;-2,204468;9,15816;23,719302;14,561142;4,506127;;;;;;;;;;;;
;;26/11/2022 07:23:05;7;DCH;64:58:42;08:48:00;2;1;EQUALIZACAO_4X_C20;2,018621;-0,25148;0;2,212849;2,212856;-2,212849;9,141241;23,719302;14,57806;4,523045;;;;;;;;;;;;
;;26/11/2022 07:25:05;7;DCH;65:00:42;08:50:00;2;1;EQUALIZACAO_4X_C20;2,018399;-0,251435;0;2,221218;2,221225;-2,221218;9,124349;23,719302;14,594953;4,539938;;;;;;;;;;;;
;;26/11/2022 07:27:05;7;DCH;65:02:42;08:52:00;2;1;EQUALIZACAO_4X_C20;2,018177;-0,25148;0;2,229602;2,229609;-2,229602;9,107427;23,719302;14,611875;4,55686;;;;;;;;;;;;
;;26/11/2022 07:29:05;7;DCH;65:04:42;08:54:00;2;1;EQUALIZACAO_4X_C20;2,017954;-0,25148;0;2,237986;2,237993;-2,237986;9,090507;23,719302;14,628794;4,57378;;;;;;;;;;;;
;;26/11/2022 07:31:05;7;DCH;65:06:42;08:56:00;2;1;EQUALIZACAO_4X_C20;2,017732;-0,251435;0;2,246374;2,246381;-2,246374;9,073582;23,719302;14,64572;4,590705;;;;;;;;;;;;
;;26/11/2022 07:33:05;7;DCH;65:08:42;08:58:00;2;1;EQUALIZACAO_4X_C20;2,017621;-0,25148;0;2,254757;2,254764;-2,254757;9,056667;23,719302;14,662635;4,60762;;;;;;;;;;;;
;;26/11/2022 07:35:05;7;DCH;65:10:42;09:00:00;2;1;EQUALIZACAO_4X_C20;2,017398;-0,25148;0;2,263134;2,263141;-2,263134;9,039766;23,719302;14,679535;4,624521;;;;;;;;;;;;
;;26/11/2022 07:37:05;7;DCH;65:12:42;09:02:00;2;1;EQUALIZACAO_4X_C20;2,017176;-0,251435;0;2,271511;2,271518;-2,271511;9,022869;23,719302;14,696433;4,641418;;;;;;;;;;;;
;;26/11/2022 07:39:05;7;DCH;65:14:42;09:04:00;2;1;EQUALIZACAO_4X_C20;2,016954;-0,25148;0;2,279904;2,279911;-2,279904;9,005939;23,719302;14,713363;4,658348;;;;;;;;;;;;
;;26/11/2022 07:41:05;7;DCH;65:16:42;09:06:00;2;1;EQUALIZACAO_4X_C20;2,016731;-0,25148;0;2,28829;2,288297;-2,28829;8,989027;23,719302;14,730275;4,67526;;;;;;;;;;;;
;;26/11/2022 07:43:05;7;DCH;65:18:42;09:08:00;2;1;EQUALIZACAO_4X_C20;2,016509;-0,25148;0;2,296667;2,296674;-2,296667;8,972134;23,719302;14,747168;4,692153;;;;;;;;;;;;
;;26/11/2022 07:45:05;7;DCH;65:20:42;09:09:59;2;1;EQUALIZACAO_4X_C20;2,016287;-0,25148;0;2,305033;2,30504;-2,305033;8,955263;23,719302;14,764039;4,709024;;;;;;;;;;;;
