Measurement ID;7609;Time Stamp;Step;Status;Prog Time;Step Time;Cycle;Cycle Level;Procedure;Voltage;Current;AhCha;AhDch;AhStep;AhAccu;WhAccu;WhCha;WhDch;WhStep;;;;;;;;;;;;
;;23/11/2022 18:29:25;7;DCH;121:59:19;19:06:00;3;1;EQUALIZACAO_4X_C20;1,892634;-0,236037;0;4,508761;4,508761;-4,508761;15,829371;43,844381;28,01501;9,040707;;;;;;;;;;;;
;;23/11/2022 18:31:25;7;DCH;122:01:19;19:08:00;3;1;EQUALIZACAO_4X_C20;1,890855;-0,236037;0;4,516622;4,516622;-4,516622;15,814501;43,844381;28,029879;9,055577;;;;;;;;;;;;
;;23/11/2022 18:33:25;7;DCH;122:03:19;19:10:00;3;1;EQUALIZACAO_4X_C20;1,889077;-0,236037;0;4,524497;4,524497;-4,524497;15,799619;43,844381;28,044762;9,070459;;;;;;;;;;;;
;;23/11/2022 18:35:25;7;DCH;122:05:19;19:12:00;3;1;EQUALIZACAO_4X_C20;1,887075;-0,236082;0;4,532358;4,532358;-4,532358;15,784777;43,844381;28,059604;9,085301;;;;;;;;;;;;
;;23/11/2022 18:37:25;7;DCH;122:07:19;19:14:00;3;1;EQUALIZACAO_4X_C20;1,885185;-0,236082;0;4,540222;4,540222;-4,540222;15,769943;43,844381;28,074438;9,100135;;;;;;;;;;;;
;;23/11/2022 18:39:25;7;DCH;122:09:19;19:16:00;3;1;EQUALIZACAO_4X_C20;1,883184;-0,236037;0;4,548096;4,548096;-4,548096;15,755107;43,844381;28,089274;9,114971;;;;;;;;;;;;
;;23/11/2022 18:41:25;7;DCH;122:11:19;19:18:00;3;1;EQUALIZACAO_4X_C20;1,881072;-0,236037;0;4,555972;4,555972;-4,555972;15,740283;43,844381;28,104098;9,129795;;;;;;;;;;;;
;;23/11/2022 18:43:26;7;DCH;122:13:19;19:20:00;3;1;EQUALIZACAO_4X_C20;1,878848;-0,236037;0;4,563845;4,563845;-4,563845;15,725484;43,844381;28,118897;9,144595;;;;;;;;;;;;
;;23/11/2022 18:45:25;7;DCH;122:15:19;19:22:00;3;1;EQUALIZACAO_4X_C20;1,876513;-0,236082;0;4,571703;4,571703;-4,571703;15,710729;43,844381;28,133652;9,159349;;;;;;;;;;;;
;;23/11/2022 18:47:25;7;DCH;122:17:19;19:24:00;3;1;EQUALIZACAO_4X_C20;1,874178;-0,236082;0;4,57957;4,57957;-4,57957;15,695974;43,844381;28,148407;9,174104;;;;;;;;;;;;
;;23/11/2022 18:49:25;7;DCH;122:19:19;19:26:00;3;1;EQUALIZACAO_4X_C20;1,871732;-0,236082;0;4,587434;4,587434;-4,587434;15,681244;43,844381;28,163137;9,188834;;;;;;;;;;;;
;;23/11/2022 18:51:25;7;DCH;122:21:19;19:28:00;3;1;EQUALIZACAO_4X_C20;1,869175;-0,236082;0;4,595319;4,595319;-4,595319;15,666495;43,844381;28,177886;9,203583;;;;;;;;;;;;
;;23/11/2022 18:53:25;7;DCH;122:23:19;19:30:00;3;1;EQUALIZACAO_4X_C20;1,866507;-0,236037;0;4,603177;4,603177;-4,603177;15,651817;43,844381;28,192564;9,218261;;;;;;;;;;;;
;;23/11/2022 18:55:25;7;DCH;122:25:19;19:32:00;3;1;EQUALIZACAO_4X_C20;1,863727;-0,236082;0;4,611053;4,611053;-4,611053;15,637129;43,844381;28,207252;9,232949;;;;;;;;;;;;
;;23/11/2022 18:57:25;7;DCH;122:27:19;19:34:00;3;1;EQUALIZACAO_4X_C20;1,860725;-0,236037;0;4,618919;4,618919;-4,618919;15,622479;43,844381;28,221901;9,247599;;;;;;;;;;;;
;;23/11/2022 18:59:25;7;DCH;122:29:19;19:36:00;3;1;EQUALIZACAO_4X_C20;1,857612;-0,236037;0;4,626787;4,626787;-4,626787;15,607852;43,844381;28,236529;9,262226;;;;;;;;;;;;
;;23/11/2022 19:01:25;7;DCH;122:31:19;19:38:00;3;1;EQUALIZACAO_4X_C20;1,854166;-0,236082;0;4,634647;4,634647;-4,634647;15,593265;43,844381;28,251116;9,276813;;;;;;;;;;;;
;;23/11/2022 19:03:25;7;DCH;122:33:19;19:39:59;3;1;EQUALIZACAO_4X_C20;1,850608;-0,236082;0;4,642523;4,642523;-4,642523;15,578675;43,844381;28,265706;9,291403;;;;;;;;;;;;
;;23/11/2022 19:05:25;7;DCH;122:35:19;19:42:00;3;1;EQUALIZACAO_4X_C20;1,846828;-0,236082;0;4,650394;4,650394;-4,650394;15,564123;43,844381;28,280258;9,305955;;;;;;;;;;;;
;;23/11/2022 19:07:25;7;DCH;122:37:19;19:44:00;3;1;EQUALIZACAO_4X_C20;1,842936;-0,236037;0;4,658253;4,658253;-4,658253;15,549625;43,844381;28,294756;9,320453;;;;;;;;;;;;
;;23/11/2022 19:09:25;7;DCH;122:39:19;19:46:00;3;1;EQUALIZACAO_4X_C20;1,838712;-0,236082;0;4,666131;4,666131;-4,666131;15,535123;43,844381;28,309258;9,334955;;;;;;;;;;;;
;;23/11/2022 19:11:25;7;DCH;122:41:19;19:48:00;3;1;EQUALIZACAO_4X_C20;1,834153;-0,236082;0;4,673999;4,673999;-4,673999;15,520673;43,844381;28,323708;9,349405;;;;;;;;;;;;
;;23/11/2022 19:13:25;7;DCH;122:43:19;19:49:59;3;1;EQUALIZACAO_4X_C20;1,82915;-0,236037;0;4,681868;4,681868;-4,681868;15,50626;43,844381;28,338121;9,363818;;;;;;;;;;;;
;;23/11/2022 19:15:26;7;DCH;122:45:19;19:52:00;3;1;EQUALIZACAO_4X_C20;1,823813;-0,236037;0;4,689732;4,689732;-4,689732;15,491895;43,844381;28,352486;9,378183;;;;;;;;;;;;
;;23/11/2022 19:17:25;7;DCH;122:47:19;19:54:00;3;1;EQUALIZACAO_4X_C20;1,817921;-0,235992;0;4,697599;4,697599;-4,697599;15,477569;43,844381;28,366812;9,392509;;;;;;;;;;;;
;;23/11/2022 19:19:25;7;DCH;122:49:19;19:56:00;3;1;EQUALIZACAO_4X_C20;1,811361;-0,236037;0;4,705463;4,705463;-4,705463;15,463298;43,844381;28,381083;9,40678;;;;;;;;;;;;
;;23/11/2022 19:21:25;7;DCH;122:51:19;19:57:59;3;1;EQUALIZACAO_4X_C20;1,803912;-0,236037;0;4,713333;4,713333;-4,713333;15,449071;43,844381;28,395309;9,421007;;;;;;;;;;;;
;;23/11/2022 19:23:25;7;DCH;122:53:19;20:00:00;3;1;EQUALIZACAO_4X_C20;1,795351;-0,236037;0;4,721203;4,721203;-4,721203;15,434907;43,844381;28,409474;9,435171;;;;;;;;;;;;
;;23/11/2022 19:25:25;7;DCH;122:55:19;20:02:00;3;1;EQUALIZACAO_4X_C20;1,7849;-0,236037;0;4,729086;4,729086;-4,729086;15,420795;43,844381;28,423586;9,449283;;;;;;;;;;;;
;;23/11/2022 19:27:25;7;DCH;122:57:19;20:03:59;3;1;EQUALIZACAO_4X_C20;1,771781;-0,236082;0;4,736945;4,736945;-4,736945;15,406816;43,844381;28,437565;9,463262;;;;;;;;;;;;
;;23/11/2022 19:29:25;7;DCH;122:59:19;20:06:00;3;1;EQUALIZACAO_4X_C20;1,753992;-0,236037;0;4,744807;4,744807;-4,744807;15,392952;43,844381;28,451429;9,477126;;;;;;;;;;;;
;;23/11/2022 19:29:47;7;DCH;122:59:41;20:06:21;3;1;EQUALIZACAO_4X_C20;1,749989;-0,236082;0;4,746208;4,746208;-4,746208;15,390499;43,844381;28,453882;9,479579;;;;;;;;;;;;
;;23/11/2022 19:29:47;7;DCH;122:59:41;20:06:21;3;1;EQUALIZACAO_4X_C20;1,749989;-0,236082;;;;;;;;;;;;;;;;;;;;
;;23/11/2022 19:29:47;8;CHA;122:59:41;00:00:00;3;1;EQUALIZACAO_4X_C20;1,907204;0;;;;;;;;;;;;;;;;;;;;
;;23/11/2022 19:29:47;8;CHA;122:59:41;00:00:00;3;1;EQUALIZACAO_4X_C20;1,937667;1,176781;0;4,746223;0,000016;-4,746223;15,390471;43,844381;28,45391;0,000028;;;;;;;;;;;;
;;23/11/2022 19:44:47;8;CHA;123:14:41;00:15:00;3;1;EQUALIZACAO_4X_C20;2,185824;1,180373;0,295112;4,746223;0,295128;-4,451111;16,023998;44,477908;28,45391;0,633555;;;;;;;;;;;;
;;23/11/2022 19:59:47;8;CHA;123:29:41;00:30:00;3;1;EQUALIZACAO_4X_C20;2,196053;1,180373;0,590202;4,746223;0,590218;-4,156021;16,670441;45,124351;28,45391;1,279998;;;;;;;;;;;;
;;23/11/2022 20:14:47;8;CHA;123:44:41;00:45:00;3;1;EQUALIZACAO_4X_C20;2,207727;1,180328;0,885344;4,746223;0,88536;-3,860879;17,320278;45,774188;28,45391;1,929835;;;;;;;;;;;;
;;23/11/2022 20:29:47;8;CHA;123:59:41;01:00:00;3;1;EQUALIZACAO_4X_C20;2,219734;1,180328;1,180392;4,746223;1,180408;-3,565832;17,973455;46,427365;28,45391;2,583011;;;;;;;;;;;;
;;23/11/2022 20:44:47;8;CHA;124:14:41;01:15:00;3;1;EQUALIZACAO_4X_C20;2,228962;1,180373;1,475459;4,746223;1,475475;-3,270764;18,629902;47,083812;28,45391;3,239459;;;;;;;;;;;;
;;23/11/2022 20:59:47;8;CHA;124:29:41;01:30:00;3;1;EQUALIZACAO_4X_C20;2,233854;1,180328;1,770608;4,746223;1,770624;-2,975615;19,288601;47,742511;28,45391;3,898158;;;;;;;;;;;;
;;23/11/2022 21:14:47;8;CHA;124:44:41;01:45:00;3;1;EQUALIZACAO_4X_C20;2,236967;1,180328;2,065667;4,746223;2,065683;-2,680556;19,948186;48,402096;28,45391;4,557742;;;;;;;;;;;;
;;23/11/2022 21:29:47;8;CHA;124:59:41;02:00:00;3;1;EQUALIZACAO_4X_C20;2,241748;1,180373;2,360775;4,746223;2,360791;-2,385448;20,608977;49,062887;28,45391;5,218534;;;;;;;;;;;;
;;23/11/2022 21:44:47;8;CHA;125:14:41;02:15:00;3;1;EQUALIZACAO_4X_C20;2,249309;1,180373;2,65585;4,746223;2,655866;-2,090373;21,271502;49,725412;28,45391;5,881058;;;;;;;;;;;;
;;23/11/2022 21:59:47;8;CHA;125:29:41;02:29:59;3;1;EQUALIZACAO_4X_C20;2,260093;1,180373;2,950924;4,746223;2,95094;-1,795299;21,936728;50,390638;28,45391;6,546285;;;;;;;;;;;;
;;23/11/2022 22:14:47;8;CHA;125:44:41;02:45:00;3;1;EQUALIZACAO_4X_C20;2,27388;1,180418;3,246049;4,746223;3,246065;-1,500174;22,60568;51,05959;28,45391;7,215237;;;;;;;;;;;;
;;23/11/2022 22:29:47;8;CHA;125:59:41;03:00:00;3;1;EQUALIZACAO_4X_C20;2,291446;1,180328;3,541132;4,746223;3,541148;-1,205092;23,279141;51,733051;28,45391;7,888697;;;;;;;;;;;;
;;23/11/2022 22:44:47;8;CHA;126:14:41;03:14:59;3;1;EQUALIZACAO_4X_C20;2,314238;1,180373;3,836197;4,746223;3,836213;-0,910026;23,958441;52,412351;28,45391;8,567998;;;;;;;;;;;;
;;23/11/2022 22:59:47;8;CHA;126:29:41;03:30:00;3;1;EQUALIZACAO_4X_C20;2,351595;1,180328;4,1313;4,746223;4,131316;-0,614924;24,646314;53,100224;28,45391;9,255871;;;;;;;;;;;;
;;23/11/2022 23:14:47;8;CHA;126:44:41;03:45:00;3;1;EQUALIZACAO_4X_C20;2,473672;1,180328;4,426402;4,746223;4,426418;-0,319821;25,353239;53,807149;28,45391;9,962796;;;;;;;;;;;;
;;23/11/2022 23:29:47;8;CHA;126:59:41;04:00:00;3;1;EQUALIZACAO_4X_C20;2,642779;1,180328;4,721411;4,746223;4,721426;-0,024813;26,111951;54,565861;28,45391;10,721508;;;;;;;;;;;;
;;23/11/2022 23:44:47;8;CHA;127:14:41;04:15:00;3;1;EQUALIZACAO_4X_C20;2,669907;0,818888;4,979496;4,746223;4,979512;0,233273;26,800042;55,253952;28,45391;11,409598;;;;;;;;;;;;
;;23/11/2022 23:59:47;8;CHA;127:29:41;04:30:00;3;1;EQUALIZACAO_4X_C20;2,670018;0,562076;5,14834;4,746223;5,148356;0,402117;27,25085;55,704759;28,45391;11,860406;;;;;;;;;;;;
;;24/11/2022 00:14:47;8;CHA;127:44:41;04:45:00;3;1;EQUALIZACAO_4X_C20;2,670018;0,427675;5,270504;4,746223;5,27052;0,524281;27,577022;56,030932;28,45391;12,186579;;;;;;;;;;;;
;;24/11/2022 00:29:47;8;CHA;127:59:41;05:00:00;3;1;EQUALIZACAO_4X_C20;2,670018;0,344466;5,366221;4,746223;5,366237;0,619998;27,832583;56,286493;28,45391;12,44214;;;;;;;;;;;;
;;24/11/2022 00:44:47;8;CHA;128:14:41;05:14:59;3;1;EQUALIZACAO_4X_C20;2,670018;0,287123;5,444846;4,746223;5,444862;0,698623;28,042509;56,496418;28,45391;12,652065;;;;;;;;;;;;
;;24/11/2022 00:59:47;8;CHA;128:29:41;05:30:00;3;1;EQUALIZACAO_4X_C20;2,670018;0,246798;5,511363;4,746223;5,511379;0,76514;28,220107;56,674017;28,45391;12,829664;;;;;;;;;;;;
;;24/11/2022 01:14:47;8;CHA;128:44:41;05:45:00;3;1;EQUALIZACAO_4X_C20;2,670018;0,216307;5,569065;4,746223;5,569081;0,822841;28,374168;56,828078;28,45391;12,983725;;;;;;;;;;;;
;;24/11/2022 01:29:47;8;CHA;128:59:41;06:00:00;3;1;EQUALIZACAO_4X_C20;2,670018;0,194753;5,620268;4,746223;5,620284;0,874045;28,510879;56,964789;28,45391;13,120436;;;;;;;;;;;;
;;24/11/2022 01:44:47;8;CHA;129:14:41;06:15:00;3;1;EQUALIZACAO_4X_C20;2,669907;0,177869;5,666509;4,746223;5,666525;0,920286;28,634341;57,088251;28,45391;13,243898;;;;;;;;;;;;
;;24/11/2022 01:59:47;8;CHA;129:29:41;06:30:00;3;1;EQUALIZACAO_4X_C20;2,670018;0,16323;5,708978;4,746223;5,708993;0,962754;28,74773;57,20164;28,45391;13,357287;;;;;;;;;;;;
;;24/11/2022 02:14:47;8;CHA;129:44:41;06:45:00;3;1;EQUALIZACAO_4X_C20;2,670018;0,153081;5,748511;4,746223;5,748527;1,002288;28,853285;57,307194;28,45391;13,462841;;;;;;;;;;;;
;;24/11/2022 02:29:47;8;CHA;129:59:41;07:00:00;3;1;EQUALIZACAO_4X_C20;2,669907;0,14666;5,785855;4,746223;5,78587;1,039631;28,952989;57,406899;28,45391;13,562546;;;;;;;;;;;;
;;24/11/2022 02:44:47;8;CHA;130:14:41;07:15:00;3;1;EQUALIZACAO_4X_C20;2,670018;0,137499;5,82143;4,746223;5,821446;1,075206;29,047974;57,501884;28,45391;13,657531;;;;;;;;;;;;
;;24/11/2022 02:59:47;8;CHA;130:29:41;07:30:00;3;1;EQUALIZACAO_4X_C20;2,670018;0,133727;5,855475;4,746223;5,855491;1,109252;29,138875;57,592785;28,45391;13,748431;;;;;;;;;;;;
;;24/11/2022 03:14:47;8;CHA;130:44:41;07:45:00;3;1;EQUALIZACAO_4X_C20;2,670018;0,129192;5,888294;4,746223;5,88831;1,142071;29,2265;57,68041;28,45391;13,836057;;;;;;;;;;;;
;;24/11/2022 03:29:47;8;CHA;130:59:41;08:00:00;3;1;EQUALIZACAO_4X_C20;2,669907;0,125554;5,920135;4,746223;5,920151;1,173912;29,311514;57,765424;28,45391;13,92107;;;;;;;;;;;;
;;24/11/2022 03:44:47;8;CHA;131:14:41;08:15:00;3;1;EQUALIZACAO_4X_C20;2,670018;0,122097;5,951054;4,746223;5,95107;1,204831;29,394067;57,847977;28,45391;14,003624;;;;;;;;;;;;
;;24/11/2022 03:59:47;8;CHA;131:29:41;08:30:00;3;1;EQUALIZACAO_4X_C20;2,669907;0,119851;5,981303;4,746223;5,981319;1,23508;29,474831;57,928741;28,45391;14,084387;;;;;;;;;;;;
;;24/11/2022 04:14:47;8;CHA;131:44:41;08:45:00;3;1;EQUALIZACAO_4X_C20;2,670018;0,117561;6,010961;4,746223;6,010977;1,264738;29,554017;58,007927;28,45391;14,163574;;;;;;;;;;;;
;;24/11/2022 04:29:47;8;CHA;131:59:41;09:00:00;3;1;EQUALIZACAO_4X_C20;2,670018;0,115586;6,040008;4,746223;6,040024;1,293784;29,63157;58,08548;28,45391;14,241126;;;;;;;;;;;;
;;24/11/2022 04:44:47;8;CHA;132:14:41;09:15:00;3;1;EQUALIZACAO_4X_C20;2,669907;0,112846;6,068531;4,746223;6,068547;1,322307;29,707725;58,161635;28,45391;14,317282;;;;;;;;;;;;
;;24/11/2022 04:59:47;8;CHA;132:29:41;09:30:00;3;1;EQUALIZACAO_4X_C20;2,670018;0,11114;6,096612;4,746223;6,096627;1,350388;29,7827;58,23661;28,45391;14,392257;;;;;;;;;;;;
;;24/11/2022 05:14:47;8;CHA;132:44:41;09:45:00;3;1;EQUALIZACAO_4X_C20;2,669907;0,110736;6,124243;4,746223;6,124259;1,37802;29,856475;58,310385;28,45391;14,466032;;;;;;;;;;;;
;;24/11/2022 05:29:47;8;CHA;132:59:41;10:00:00;3;1;EQUALIZACAO_4X_C20;2,669907;0,108266;6,151538;4,746223;6,151554;1,405315;29,929353;58,383262;28,45391;14,538909;;;;;;;;;;;;
;;24/11/2022 05:44:47;8;CHA;133:14:41;10:15:00;3;1;EQUALIZACAO_4X_C20;2,670018;0,107009;6,17842;4,746223;6,178436;1,432197;30,001127;58,455037;28,45391;14,610683;;;;;;;;;;;;
;;24/11/2022 05:59:47;8;CHA;133:29:41;10:30:00;3;1;EQUALIZACAO_4X_C20;2,669907;0,105796;6,205109;4,746223;6,205125;1,458886;30,072385;58,526295;28,45391;14,681942;;;;;;;;;;;;
;;24/11/2022 06:14:47;8;CHA;133:44:41;10:45:00;3;1;EQUALIZACAO_4X_C20;2,670018;0,105212;6,231502;4,746223;6,231518;1,485279;30,142852;58,596762;28,45391;14,752409;;;;;;;;;;;;
;;24/11/2022 06:29:47;8;CHA;133:59:41;11:00:00;3;1;EQUALIZACAO_4X_C20;2,669907;0,10409;6,257638;4,746223;6,257653;1,511414;30,212634;58,666544;28,45391;14,82219;;;;;;;;;;;;
;;24/11/2022 06:44:47;8;CHA;134:14:41;11:15:00;3;1;EQUALIZACAO_4X_C20;2,670018;0,103955;6,283591;4,746223;6,283607;1,537367;30,281928;58,735838;28,45391;14,891484;;;;;;;;;;;;
;;24/11/2022 06:59:47;8;CHA;134:29:41;11:30:00;3;1;EQUALIZACAO_4X_C20;2,669907;0,103102;6,309396;4,746223;6,309411;1,563172;30,350826;58,804736;28,45391;14,960382;;;;;;;;;;;;
;;24/11/2022 07:14:47;8;CHA;134:44:41;11:45:00;3;1;EQUALIZACAO_4X_C20;2,669907;0,102339;6,335092;4,746223;6,335108;1,588869;30,419434;58,873344;28,45391;15,028991;;;;;;;;;;;;
;;24/11/2022 07:29:47;8;CHA;134:59:41;12:00:00;3;1;EQUALIZACAO_4X_C20;2,669907;0,102608;6,360703;4,746223;6,360719;1,61448;30,487815;58,941724;28,45391;15,097371;;;;;;;;;;;;
;;24/11/2022 07:44:47;8;CHA;135:14:41;12:15:00;3;1;EQUALIZACAO_4X_C20;2,670018;0,102428;6,386294;4,746223;6,386309;1,64007;30,556141;59,010051;28,45391;15,165697;;;;;;;;;;;;
;;24/11/2022 07:59:47;8;CHA;135:29:41;12:30:00;3;1;EQUALIZACAO_4X_C20;2,670018;0,102204;6,411843;4,746223;6,411859;1,66562;30,624356;59,078266;28,45391;15,233913;;;;;;;;;;;;
;;24/11/2022 08:14:47;8;CHA;135:44:41;12:45:00;3;1;EQUALIZACAO_4X_C20;2,669907;0,101845;6,437337;4,746223;6,437352;1,691113;30,692424;59,146334;28,45391;15,30198;;;;;;;;;;;;
;;24/11/2022 08:29:47;8;CHA;135:59:41;12:59:59;3;1;EQUALIZACAO_4X_C20;2,670018;0,101485;6,462783;4,746223;6,462799;1,71656;30,760365;59,214275;28,45391;15,369922;;;;;;;;;;;;
;;24/11/2022 08:44:47;8;CHA;136:14:41;13:15:00;3;1;EQUALIZACAO_4X_C20;2,669907;0,1018;6,488259;4,746223;6,488275;1,742036;30,828386;59,282296;28,45391;15,437943;;;;;;;;;;;;
;;24/11/2022 08:59:47;8;CHA;136:29:41;13:30:00;3;1;EQUALIZACAO_4X_C20;2,669907;0,10171;6,513735;4,746223;6,513751;1,767512;30,896406;59,350315;28,45391;15,505962;;;;;;;;;;;;
;;24/11/2022 09:14:47;8;CHA;136:44:41;13:45:00;3;1;EQUALIZACAO_4X_C20;2,670018;0,1018;6,539179;4,746223;6,539195;1,792955;30,964338;59,418248;28,45391;15,573895;;;;;;;;;;;;
;;24/11/2022 09:29:47;8;CHA;136:59:41;14:00:00;3;1;EQUALIZACAO_4X_C20;2,670018;0,102294;6,564662;4,746223;6,564678;1,818438;31,032377;59,486287;28,45391;15,641934;;;;;;;;;;;;
;;24/11/2022 09:44:47;8;CHA;137:14:41;14:15:00;3;1;EQUALIZACAO_4X_C20;2,670018;0,102294;6,590282;4,746223;6,590298;1,844059;31,100784;59,554694;28,45391;15,71034;;;;;;;;;;;;
;;24/11/2022 09:59:47;8;CHA;137:29:41;14:30:00;3;1;EQUALIZACAO_4X_C20;2,669907;0,102563;6,615987;4,746223;6,616003;1,869764;31,169415;59,623325;28,45391;15,778971;;;;;;;;;;;;
;;24/11/2022 10:14:47;8;CHA;137:44:41;14:44:59;3;1;EQUALIZACAO_4X_C20;2,670018;0,102967;6,641707;4,746223;6,641723;1,895484;31,238086;59,691996;28,45391;15,847643;;;;;;;;;;;;
;;24/11/2022 10:29:47;8;CHA;137:59:41;15:00:00;3;1;EQUALIZACAO_4X_C20;2,669907;0,103461;6,667496;4,746223;6,667511;1,921272;31,30694;59,76085;28,45391;15,916497;;;;;;;;;;;;
;;24/11/2022 10:44:47;8;CHA;138:14:41;15:15:00;3;1;EQUALIZACAO_4X_C20;2,670018;0,104494;6,6934;4,746223;6,693416;1,947177;31,376104;59,830014;28,45391;15,985661;;;;;;;;;;;;
;;24/11/2022 10:59:47;8;CHA;138:29:41;15:29:59;3;1;EQUALIZACAO_4X_C20;2,670018;0,103731;6,719309;4,746223;6,719325;1,973086;31,445281;59,899191;28,45391;16,054838;;;;;;;;;;;;
;;24/11/2022 11:14:47;8;CHA;138:44:41;15:45:00;3;1;EQUALIZACAO_4X_C20;2,669907;0,104225;6,745249;4,746223;6,745264;1,999025;31,514538;59,968448;28,45391;16,124094;;;;;;;;;;;;
;;24/11/2022 11:29:47;8;CHA;138:59:41;16:00:00;3;1;EQUALIZACAO_4X_C20;2,670018;0,104808;6,771232;4,746223;6,771248;2,025009;31,583913;60,037823;28,45391;16,19347;;;;;;;;;;;;
;;24/11/2022 11:44:47;8;CHA;139:14:41;16:15:00;3;1;EQUALIZACAO_4X_C20;2,670018;0,105662;6,797359;4,746223;6,797375;2,051135;31,65367;60,10758;28,45391;16,263227;;;;;;;;;;;;
;;24/11/2022 11:59:47;8;CHA;139:29:41;16:30:00;3;1;EQUALIZACAO_4X_C20;2,669907;0,104449;6,82347;4,746223;6,823485;2,077246;31,723385;60,177295;28,45391;16,332942;;;;;;;;;;;;
;;24/11/2022 12:14:47;8;CHA;139:44:41;16:45:00;3;1;EQUALIZACAO_4X_C20;2,669907;0,104629;6,849582;4,746223;6,849598;2,103359;31,793104;60,247014;28,45391;16,402661;;;;;;;;;;;;
;;24/11/2022 12:29:47;8;CHA;139:59:41;17:00:00;3;1;EQUALIZACAO_4X_C20;2,669907;0,104314;6,875698;4,746223;6,875714;2,129475;31,862833;60,316743;28,45391;16,472389;;;;;;;;;;;;
;;24/11/2022 12:44:47;8;CHA;140:14:41;17:15:00;3;1;EQUALIZACAO_4X_C20;2,670018;0,104718;6,901885;4,746223;6,9019;2,155661;31,932751;60,386661;28,45391;16,542307;;;;;;;;;;;;
;;24/11/2022 12:59:47;8;CHA;140:29:41;17:29:59;3;1;EQUALIZACAO_4X_C20;2,669907;0,104359;6,928068;4,746223;6,928084;2,181845;32,002659;60,456569;28,45391;16,612216;;;;;;;;;;;;
;;24/11/2022 13:14:47;8;CHA;140:44:41;17:45:00;3;1;EQUALIZACAO_4X_C20;2,670018;0,104539;6,954197;4,746223;6,954213;2,207974;32,072422;60,526332;28,45391;16,681979;;;;;;;;;;;;
;;24/11/2022 13:29:47;8;CHA;140:59:41;18:00:00;3;1;EQUALIZACAO_4X_C20;2,669907;0,104898;6,98041;4,746223;6,980425;2,234186;32,14241;60,596319;28,45391;16,751966;;;;;;;;;;;;
;;24/11/2022 13:44:47;8;CHA;141:14:41;18:15:00;3;1;EQUALIZACAO_4X_C20;2,669907;0,106066;7,006635;4,746223;7,006651;2,260412;32,21243;60,66634;28,45391;16,821987;;;;;;;;;;;;
;;24/11/2022 13:59:47;8;CHA;141:29:41;18:30:00;3;1;EQUALIZACAO_4X_C20;2,669907;0,104449;7,032841;4,746223;7,032856;2,286617;32,282398;60,736308;28,45391;16,891955;;;;;;;;;;;;
;;24/11/2022 14:14:47;8;CHA;141:44:41;18:45:00;3;1;EQUALIZACAO_4X_C20;2,669907;0,104718;7,058999;4,746223;7,059014;2,312775;32,352239;60,806149;28,45391;16,961796;;;;;;;;;;;;
;;24/11/2022 14:29:47;8;CHA;141:59:41;19:00:00;3;1;EQUALIZACAO_4X_C20;2,670018;0,105257;7,085273;4,746223;7,085289;2,33905;32,422391;60,876301;28,45391;17,031948;;;;;;;;;;;;
;;24/11/2022 14:44:47;8;CHA;142:14:41;19:15:00;3;1;EQUALIZACAO_4X_C20;2,669907;0,10638;7,111553;4,746223;7,111568;2,365329;32,492557;60,946467;28,45391;17,102113;;;;;;;;;;;;
;;24/11/2022 14:59:47;8;CHA;142:29:41;19:30:00;3;1;EQUALIZACAO_4X_C20;2,669907;0,104853;7,137802;4,746223;7,137818;2,391579;32,562641;61,016551;28,45391;17,172198;;;;;;;;;;;;
;;24/11/2022 15:14:47;8;CHA;142:44:41;19:44:59;3;1;EQUALIZACAO_4X_C20;2,670018;0,105437;7,163973;4,746223;7,163989;2,41775;32,632517;61,086427;28,45391;17,242074;;;;;;;;;;;;
;;24/11/2022 15:29:47;8;CHA;142:59:41;20:00:00;3;1;EQUALIZACAO_4X_C20;2,669907;0,105123;7,190247;4,746223;7,190263;2,444023;32,702667;61,156577;28,45391;17,312224;;;;;;;;;;;;
;;24/11/2022 15:44:47;8;CHA;143:14:41;20:15:00;3;1;EQUALIZACAO_4X_C20;2,670018;0,104045;7,216438;4,746223;7,216454;2,470215;32,772598;61,226508;28,45391;17,382155;;;;;;;;;;;;
;;24/11/2022 15:59:47;8;CHA;143:29:41;20:30:00;3;1;EQUALIZACAO_4X_C20;2,670018;0,104494;7,24253;4,746223;7,242546;2,496306;32,842261;61,296171;28,45391;17,451818;;;;;;;;;;;;
;;24/11/2022 16:14:47;8;CHA;143:44:41;20:45:00;3;1;EQUALIZACAO_4X_C20;2,669907;0,104404;7,26861;4,746223;7,268625;2,522386;32,911893;61,365803;28,45391;17,52145;;;;;;;;;;;;
;;24/11/2022 16:29:47;8;CHA;143:59:41;21:00:00;3;1;EQUALIZACAO_4X_C20;2,670018;0,103596;7,294694;4,746223;7,29471;2,548471;32,981538;61,435448;28,45391;17,591095;;;;;;;;;;;;
;;24/11/2022 16:44:47;8;CHA;144:14:41;21:15:00;3;1;EQUALIZACAO_4X_C20;2,669907;0,103326;7,320709;4,746223;7,320725;2,574486;33,050996;61,504906;28,45391;17,660553;;;;;;;;;;;;
;;24/11/2022 16:59:47;8;CHA;144:29:41;21:29:59;3;1;EQUALIZACAO_4X_C20;2,669907;0,103012;7,346569;4,746223;7,346584;2,600345;33,120041;61,573951;28,45391;17,729598;;;;;;;;;;;;
