Measurement ID;7709;Time Stamp;Step;Status;Prog Time;Step Time;Cycle;Cycle Level;Procedure;Voltage;Current;AhCha;AhDch;AhStep;AhAccu;WhAccu;WhCha;WhDch;WhStep;;;;;;;;;;;;
;;30/11/2022 02:47:27;7;DCH;156:23:35;04:26:00;4;1;EQUALIZACAO_4X_C20;2,044984;-0,248661;0;1,102496;1,102502;-1,102496;29,530646;61,538031;32,007385;2,266472;;;;;;;;;;;;
;;30/11/2022 02:49:27;7;DCH;156:25:35;04:28:00;4;1;EQUALIZACAO_4X_C20;2,044761;-0,248661;0;1,110781;1,110788;-1,110781;29,513704;61,538031;32,024328;2,283415;;;;;;;;;;;;
;;30/11/2022 02:51:27;7;DCH;156:27:35;04:30:00;4;1;EQUALIZACAO_4X_C20;2,044539;-0,248705;0;1,119079;1,119085;-1,119079;29,496738;61,538031;32,041293;2,300381;;;;;;;;;;;;
;;30/11/2022 02:53:27;7;DCH;156:29:35;04:32:00;4;1;EQUALIZACAO_4X_C20;2,044317;-0,248661;0;1,127359;1,127366;-1,127359;29,479809;61,538031;32,058222;2,31731;;;;;;;;;;;;
;;30/11/2022 02:55:27;7;DCH;156:31:35;04:34:00;4;1;EQUALIZACAO_4X_C20;2,044205;-0,248661;0;1,135658;1,135665;-1,135658;29,462844;61,538031;32,075187;2,334275;;;;;;;;;;;;
;;30/11/2022 02:57:27;7;DCH;156:33:35;04:36:00;4;1;EQUALIZACAO_4X_C20;2,043872;-0,248661;0;1,143949;1,143955;-1,143949;29,445897;61,538031;32,092134;2,351221;;;;;;;;;;;;
;;30/11/2022 02:59:27;7;DCH;156:35:35;04:38:00;4;1;EQUALIZACAO_4X_C20;2,043761;-0,248705;0;1,152238;1,152245;-1,152238;29,428955;61,538031;32,109076;2,368163;;;;;;;;;;;;
;;30/11/2022 03:01:27;7;DCH;156:37:35;04:40:00;4;1;EQUALIZACAO_4X_C20;2,043538;-0,248661;0;1,160515;1,160522;-1,160515;29,412039;61,538031;32,125992;2,385079;;;;;;;;;;;;
;;30/11/2022 03:03:27;7;DCH;156:39:35;04:42:00;4;1;EQUALIZACAO_4X_C20;2,043316;-0,248661;0;1,16882;1,168827;-1,16882;29,395069;61,538031;32,142962;2,40205;;;;;;;;;;;;
;;30/11/2022 03:05:27;7;DCH;156:41:35;04:44:00;4;1;EQUALIZACAO_4X_C20;2,043205;-0,248705;0;1,177092;1,177099;-1,177092;29,378167;61,538031;32,159864;2,418951;;;;;;;;;;;;
;;30/11/2022 03:07:27;7;DCH;156:43:35;04:46:00;4;1;EQUALIZACAO_4X_C20;2,042982;-0,248661;0;1,185393;1,1854;-1,185393;29,361208;61,538031;32,176824;2,435911;;;;;;;;;;;;
;;30/11/2022 03:09:27;7;DCH;156:45:35;04:48:00;4;1;EQUALIZACAO_4X_C20;2,04276;-0,248661;0;1,193673;1,19368;-1,193673;29,344293;61,538031;32,193738;2,452825;;;;;;;;;;;;
;;30/11/2022 03:11:27;7;DCH;156:47:35;04:50:00;4;1;EQUALIZACAO_4X_C20;2,042538;-0,248705;0;1,20197;1,201977;-1,20197;29,327346;61,538031;32,210685;2,469772;;;;;;;;;;;;
;;30/11/2022 03:13:27;7;DCH;156:49:35;04:52:00;4;1;EQUALIZACAO_4X_C20;2,042315;-0,248705;0;1,210255;1,210261;-1,210255;29,310425;61,538031;32,227606;2,486693;;;;;;;;;;;;
;;30/11/2022 03:15:27;7;DCH;156:51:35;04:54:00;4;1;EQUALIZACAO_4X_C20;2,042093;-0,248705;0;1,21854;1,218547;-1,21854;29,293503;61,538031;32,244528;2,503615;;;;;;;;;;;;
;;30/11/2022 03:17:27;7;DCH;156:53:35;04:56:00;4;1;EQUALIZACAO_4X_C20;2,041982;-0,248705;0;1,226832;1,226839;-1,226832;29,276571;61,538031;32,26146;2,520547;;;;;;;;;;;;
;;30/11/2022 03:19:27;7;DCH;156:55:35;04:58:00;4;1;EQUALIZACAO_4X_C20;2,041759;-0,248705;0;1,235124;1,235131;-1,235124;29,259641;61,538031;32,27839;2,537477;;;;;;;;;;;;
;;30/11/2022 03:21:27;7;DCH;156:57:35;05:00:00;4;1;EQUALIZACAO_4X_C20;2,041537;-0,248705;0;1,243412;1,243419;-1,243412;29,24272;61,538031;32,295311;2,554398;;;;;;;;;;;;
;;30/11/2022 03:23:27;7;DCH;156:59:35;05:02:00;4;1;EQUALIZACAO_4X_C20;2,041314;-0,248705;0;1,251712;1,251718;-1,251712;29,225777;61,538031;32,312254;2,571341;;;;;;;;;;;;
;;30/11/2022 03:25:27;7;DCH;157:01:35;05:04:00;4;1;EQUALIZACAO_4X_C20;2,041092;-0,248705;0;1,259993;1,26;-1,259993;29,208872;61,538031;32,329159;2,588246;;;;;;;;;;;;
;;30/11/2022 03:27:27;7;DCH;157:03:35;05:06:00;4;1;EQUALIZACAO_4X_C20;2,04087;-0,248705;0;1,268293;1,2683;-1,268293;29,191933;61,538031;32,346099;2,605186;;;;;;;;;;;;
;;30/11/2022 03:29:27;7;DCH;157:05:35;05:08:00;4;1;EQUALIZACAO_4X_C20;2,040759;-0,248705;0;1,27658;1,276587;-1,27658;29,17502;61,538031;32,363011;2,622098;;;;;;;;;;;;
;;30/11/2022 03:31:27;7;DCH;157:07:35;05:09:59;4;1;EQUALIZACAO_4X_C20;2,040536;-0,248661;0;1,284865;1,284871;-1,284865;29,158115;61,538031;32,379916;2,639004;;;;;;;;;;;;
;;30/11/2022 03:33:27;7;DCH;157:09:35;05:12:00;4;1;EQUALIZACAO_4X_C20;2,040314;-0,248705;0;1,293156;1,293162;-1,293156;29,141199;61,538031;32,396833;2,65592;;;;;;;;;;;;
;;30/11/2022 03:35:27;7;DCH;157:11:35;05:14:00;4;1;EQUALIZACAO_4X_C20;2,040091;-0,248661;0;1,301448;1,301455;-1,301448;29,12428;61,538031;32,413751;2,672838;;;;;;;;;;;;
;;30/11/2022 03:37:27;7;DCH;157:13:35;05:16:00;4;1;EQUALIZACAO_4X_C20;2,039869;-0,248705;0;1,309725;1,309732;-1,309725;29,107396;61,538031;32,430635;2,689722;;;;;;;;;;;;
;;30/11/2022 03:39:27;7;DCH;157:15:35;05:18:00;4;1;EQUALIZACAO_4X_C20;2,039647;-0,248661;0;1,318019;1,318026;-1,318019;29,090477;61,538031;32,447554;2,706641;;;;;;;;;;;;
;;30/11/2022 03:41:27;7;DCH;157:17:35;05:20:00;4;1;EQUALIZACAO_4X_C20;2,039424;-0,248705;0;1,326316;1,326322;-1,326316;29,073557;61,538031;32,464474;2,723562;;;;;;;;;;;;
;;30/11/2022 03:43:27;7;DCH;157:19:35;05:21:59;4;1;EQUALIZACAO_4X_C20;2,039202;-0,248661;0;1,334603;1,33461;-1,334603;29,056656;61,538031;32,481375;2,740462;;;;;;;;;;;;
;;30/11/2022 03:45:27;7;DCH;157:21:35;05:24:00;4;1;EQUALIZACAO_4X_C20;2,039091;-0,248705;0;1,342887;1,342894;-1,342887;29,039764;61,538031;32,498268;2,757355;;;;;;;;;;;;
;;30/11/2022 03:47:27;7;DCH;157:23:35;05:25:59;4;1;EQUALIZACAO_4X_C20;2,038868;-0,248661;0;1,351173;1,35118;-1,351173;29,022869;61,538031;32,515162;2,774249;;;;;;;;;;;;
;;30/11/2022 03:49:27;7;DCH;157:25:35;05:28:00;4;1;EQUALIZACAO_4X_C20;2,038646;-0,248661;0;1,359474;1,35948;-1,359474;29,005947;61,538031;32,532085;2,791172;;;;;;;;;;;;
;;30/11/2022 03:51:27;7;DCH;157:27:35;05:30:00;4;1;EQUALIZACAO_4X_C20;2,038424;-0,248661;0;1,367761;1,367767;-1,367761;28,989053;61,538031;32,548978;2,808066;;;;;;;;;;;;
;;30/11/2022 03:53:27;7;DCH;157:29:35;05:32:00;4;1;EQUALIZACAO_4X_C20;2,038201;-0,248705;0;1,376056;1,376063;-1,376056;28,972144;61,538031;32,565888;2,824975;;;;;;;;;;;;
;;30/11/2022 03:55:27;7;DCH;157:31:35;05:34:00;4;1;EQUALIZACAO_4X_C20;2,037979;-0,248661;0;1,384344;1,38435;-1,384344;28,955254;61,538031;32,582778;2,841865;;;;;;;;;;;;
;;30/11/2022 03:57:27;7;DCH;157:33:35;05:36:00;4;1;EQUALIZACAO_4X_C20;2,037756;-0,248705;0;1,39263;1,392636;-1,39263;28,938368;61,538031;32,599664;2,858751;;;;;;;;;;;;
;;30/11/2022 03:59:27;7;DCH;157:35:35;05:37:59;4;1;EQUALIZACAO_4X_C20;2,037534;-0,248661;0;1,400917;1,400924;-1,400917;28,921481;61,538031;32,616551;2,875638;;;;;;;;;;;;
;;30/11/2022 04:01:27;7;DCH;157:37:35;05:40:00;4;1;EQUALIZACAO_4X_C20;2,037312;-0,248661;0;1,409212;1,409219;-1,409212;28,904579;61,538031;32,633452;2,892539;;;;;;;;;;;;
;;30/11/2022 04:03:27;7;DCH;157:39:35;05:42:00;4;1;EQUALIZACAO_4X_C20;2,037089;-0,248705;0;1,41749;1,417497;-1,41749;28,887715;61,538031;32,650317;2,909404;;;;;;;;;;;;
;;30/11/2022 04:05:27;7;DCH;157:41:35;05:44:00;4;1;EQUALIZACAO_4X_C20;2,036978;-0,248661;0;1,425779;1,425786;-1,425779;28,87083;61,538031;32,667201;2,926289;;;;;;;;;;;;
;;30/11/2022 04:07:27;7;DCH;157:43:35;05:45:59;4;1;EQUALIZACAO_4X_C20;2,036756;-0,248705;0;1,434073;1,43408;-1,434073;28,853936;61,538031;32,684096;2,943183;;;;;;;;;;;;
;;30/11/2022 04:09:27;7;DCH;157:45:35;05:48:00;4;1;EQUALIZACAO_4X_C20;2,036533;-0,248705;0;1,442368;1,442374;-1,442368;28,837043;61,538031;32,700988;2,960076;;;;;;;;;;;;
;;30/11/2022 04:11:27;7;DCH;157:47:35;05:50:00;4;1;EQUALIZACAO_4X_C20;2,036311;-0,248661;0;1,450647;1,450653;-1,450647;28,820184;61,538031;32,717848;2,976935;;;;;;;;;;;;
;;30/11/2022 04:13:27;7;DCH;157:49:35;05:52:00;4;1;EQUALIZACAO_4X_C20;2,036089;-0,248705;0;1,458944;1,458951;-1,458944;28,803288;61,538031;32,734744;2,993831;;;;;;;;;;;;
;;30/11/2022 04:15:27;7;DCH;157:51:35;05:54:00;4;1;EQUALIZACAO_4X_C20;2,035977;-0,248661;0;1,467235;1,467241;-1,467235;28,786408;61,538031;32,751623;3,01071;;;;;;;;;;;;
;;30/11/2022 04:17:27;7;DCH;157:53:35;05:56:00;4;1;EQUALIZACAO_4X_C20;2,035755;-0,248661;0;1,475525;1,475531;-1,475525;28,769531;61,538031;32,7685;3,027587;;;;;;;;;;;;
;;30/11/2022 04:19:27;7;DCH;157:55:35;05:58:00;4;1;EQUALIZACAO_4X_C20;2,035533;-0,248705;0;1,483805;1,483812;-1,483805;28,752675;61,538031;32,785356;3,044443;;;;;;;;;;;;
;;30/11/2022 04:21:27;7;DCH;157:57:35;06:00:00;4;1;EQUALIZACAO_4X_C20;2,03531;-0,248661;0;1,492092;1,492099;-1,492092;28,735808;61,538031;32,802223;3,06131;;;;;;;;;;;;
;;30/11/2022 04:23:27;7;DCH;157:59:35;06:02:00;4;1;EQUALIZACAO_4X_C20;2,035088;-0,248705;0;1,500394;1,5004;-1,500394;28,718913;61,538031;32,819118;3,078205;;;;;;;;;;;;
;;30/11/2022 04:25:27;7;DCH;158:01:35;06:04:00;4;1;EQUALIZACAO_4X_C20;2,034866;-0,248661;0;1,508685;1,508692;-1,508685;28,70204;61,538031;32,835992;3,095079;;;;;;;;;;;;
;;30/11/2022 04:27:27;7;DCH;158:03:35;06:06:00;4;1;EQUALIZACAO_4X_C20;2,034643;-0,248661;0;1,516964;1,51697;-1,516964;28,685195;61,538031;32,852836;3,111923;;;;;;;;;;;;
;;30/11/2022 04:29:27;7;DCH;158:05:35;06:08:00;4;1;EQUALIZACAO_4X_C20;2,034421;-0,248705;0;1,525265;1,525272;-1,525265;28,668306;61,538031;32,869726;3,128813;;;;;;;;;;;;
;;30/11/2022 04:31:27;7;DCH;158:07:35;06:10:00;4;1;EQUALIZACAO_4X_C20;2,034198;-0,248661;0;1,533542;1,533548;-1,533542;28,651468;61,538031;32,886563;3,14565;;;;;;;;;;;;
;;30/11/2022 04:33:27;7;DCH;158:09:35;06:12:00;4;1;EQUALIZACAO_4X_C20;2,033976;-0,248705;0;1,541837;1,541844;-1,541837;28,634594;61,538031;32,903437;3,162524;;;;;;;;;;;;
;;30/11/2022 04:35:27;7;DCH;158:11:35;06:14:00;4;1;EQUALIZACAO_4X_C20;2,033754;-0,248661;0;1,550134;1,550141;-1,550134;28,617719;61,538031;32,920312;3,179399;;;;;;;;;;;;
;;30/11/2022 04:37:27;7;DCH;158:13:35;06:16:00;4;1;EQUALIZACAO_4X_C20;2,033531;-0,248661;0;1,558421;1,558427;-1,558421;28,600867;61,538031;32,937165;3,196252;;;;;;;;;;;;
;;30/11/2022 04:39:27;7;DCH;158:15:35;06:18:00;4;1;EQUALIZACAO_4X_C20;2,03342;-0,248705;0;1,56671;1,566717;-1,56671;28,58401;61,538031;32,954022;3,213109;;;;;;;;;;;;
;;30/11/2022 04:41:27;7;DCH;158:17:35;06:20:00;4;1;EQUALIZACAO_4X_C20;2,033198;-0,248705;0;1,574992;1,574999;-1,574992;28,56717;61,538031;32,970861;3,229949;;;;;;;;;;;;
;;30/11/2022 04:43:27;7;DCH;158:19:35;06:22:00;4;1;EQUALIZACAO_4X_C20;2,032975;-0,248705;0;1,583289;1,583295;-1,583289;28,550303;61,538031;32,987728;3,246816;;;;;;;;;;;;
;;30/11/2022 04:45:27;7;DCH;158:21:35;06:24:00;4;1;EQUALIZACAO_4X_C20;2,032753;-0,248705;0;1,591575;1,591581;-1,591575;28,533459;61,538031;33,004573;3,26366;;;;;;;;;;;;
;;30/11/2022 04:47:27;7;DCH;158:23:35;06:26:00;4;1;EQUALIZACAO_4X_C20;2,032531;-0,248705;0;1,599872;1,599879;-1,599872;28,516593;61,538031;33,021439;3,280526;;;;;;;;;;;;
;;30/11/2022 04:49:27;7;DCH;158:25:35;06:27:59;4;1;EQUALIZACAO_4X_C20;2,032308;-0,248661;0;1,608142;1,608148;-1,608142;28,499785;61,538031;33,038246;3,297333;;;;;;;;;;;;
;;30/11/2022 04:51:27;7;DCH;158:27:35;06:30:00;4;1;EQUALIZACAO_4X_C20;2,032086;-0,248705;0;1,616442;1,616449;-1,616442;28,482916;61,538031;33,055115;3,314202;;;;;;;;;;;;
;;30/11/2022 04:53:27;7;DCH;158:29:35;06:32:00;4;1;EQUALIZACAO_4X_C20;2,031975;-0,248661;0;1,624728;1,624735;-1,624728;28,466079;61,538031;33,071952;3,331039;;;;;;;;;;;;
;;30/11/2022 04:55:27;7;DCH;158:31:35;06:34:00;4;1;EQUALIZACAO_4X_C20;2,031752;-0,248705;0;1,633017;1,633024;-1,633017;28,449238;61,538031;33,088793;3,34788;;;;;;;;;;;;
;;30/11/2022 04:57:27;7;DCH;158:33:35;06:36:00;4;1;EQUALIZACAO_4X_C20;2,031419;-0,248705;0;1,641308;1,641314;-1,641308;28,432395;61,538031;33,105636;3,364723;;;;;;;;;;;;
;;30/11/2022 04:59:27;7;DCH;158:35:35;06:38:00;4;1;EQUALIZACAO_4X_C20;2,031307;-0,248705;0;1,649597;1,649604;-1,649597;28,415555;61,538031;33,122476;3,381563;;;;;;;;;;;;
;;30/11/2022 05:01:27;7;DCH;158:37:35;06:40:00;4;1;EQUALIZACAO_4X_C20;2,031085;-0,248705;0;1,657886;1,657892;-1,657886;28,398721;61,538031;33,139311;3,398398;;;;;;;;;;;;
;;30/11/2022 05:03:27;7;DCH;158:39:35;06:42:00;4;1;EQUALIZACAO_4X_C20;2,030863;-0,248661;0;1,666179;1,666186;-1,666179;28,381876;61,538031;33,156155;3,415242;;;;;;;;;;;;
;;30/11/2022 05:05:27;7;DCH;158:41:35;06:44:00;4;1;EQUALIZACAO_4X_C20;2,03064;-0,248661;0;1,674465;1,674471;-1,674465;28,365051;61,538031;33,17298;3,432067;;;;;;;;;;;;
;;30/11/2022 05:07:27;7;DCH;158:43:35;06:46:00;4;1;EQUALIZACAO_4X_C20;2,030418;-0,248661;0;1,682765;1,682772;-1,682765;28,348197;61,538031;33,189834;3,448921;;;;;;;;;;;;
;;30/11/2022 05:09:27;7;DCH;158:45:35;06:48:00;4;1;EQUALIZACAO_4X_C20;2,030196;-0,248661;0;1,691037;1,691044;-1,691037;28,331401;61,538031;33,20663;3,465717;;;;;;;;;;;;
;;30/11/2022 05:11:27;7;DCH;158:47:35;06:49:59;4;1;EQUALIZACAO_4X_C20;2,029973;-0,248661;0;1,699336;1,699343;-1,699336;28,314554;61,538031;33,223478;3,482565;;;;;;;;;;;;
;;30/11/2022 05:13:27;7;DCH;158:49:35;06:52:00;4;1;EQUALIZACAO_4X_C20;2,029862;-0,248705;0;1,707629;1,707636;-1,707629;28,29772;61,538031;33,240311;3,499398;;;;;;;;;;;;
;;30/11/2022 05:15:27;7;DCH;158:51:35;06:53:59;4;1;EQUALIZACAO_4X_C20;2,029528;-0,248661;0;1,715914;1,715921;-1,715914;28,280904;61,538031;33,257127;3,516214;;;;;;;;;;;;
;;30/11/2022 05:17:27;7;DCH;158:53:35;06:55:59;4;1;EQUALIZACAO_4X_C20;2,029306;-0,248661;0;1,724205;1,724212;-1,724205;28,264078;61,538031;33,273953;3,53304;;;;;;;;;;;;
;;30/11/2022 05:19:27;7;DCH;158:55:35;06:58:00;4;1;EQUALIZACAO_4X_C20;2,029195;-0,248705;0;1,7325;1,732507;-1,7325;28,247245;61,538031;33,290786;3,549874;;;;;;;;;;;;
;;30/11/2022 05:21:27;7;DCH;158:57:35;07:00:00;4;1;EQUALIZACAO_4X_C20;2,028973;-0,248661;0;1,740772;1,740779;-1,740772;28,230461;61,538031;33,307571;3,566658;;;;;;;;;;;;
;;30/11/2022 05:23:27;7;DCH;158:59:35;07:02:00;4;1;EQUALIZACAO_4X_C20;2,02875;-0,248661;0;1,74907;1,749077;-1,74907;28,213627;61,538031;33,324405;3,583492;;;;;;;;;;;;
;;30/11/2022 05:25:27;7;DCH;159:01:35;07:04:00;4;1;EQUALIZACAO_4X_C20;2,028528;-0,248661;0;1,757361;1,757367;-1,757361;28,196808;61,538031;33,341223;3,600311;;;;;;;;;;;;
;;30/11/2022 05:27:27;7;DCH;159:03:35;07:06:00;4;1;EQUALIZACAO_4X_C20;2,028305;-0,248705;0;1,765651;1,765658;-1,765651;28,179992;61,538031;33,358039;3,617127;;;;;;;;;;;;
;;30/11/2022 05:29:27;7;DCH;159:05:35;07:08:00;4;1;EQUALIZACAO_4X_C20;2,028083;-0,248705;0;1,773935;1,773941;-1,773935;28,163191;61,538031;33,37484;3,633927;;;;;;;;;;;;
;;30/11/2022 05:31:27;7;DCH;159:07:35;07:10:00;4;1;EQUALIZACAO_4X_C20;2,027861;-0,248661;0;1,782235;1,782242;-1,782235;28,146358;61,538031;33,391673;3,65076;;;;;;;;;;;;
;;30/11/2022 05:33:27;7;DCH;159:09:35;07:12:00;4;1;EQUALIZACAO_4X_C20;2,027638;-0,248661;0;1,790526;1,790533;-1,790526;28,129546;61,538031;33,408485;3,667572;;;;;;;;;;;;
;;30/11/2022 05:35:27;7;DCH;159:11:35;07:14:00;4;1;EQUALIZACAO_4X_C20;2,027416;-0,248661;0;1,798818;1,798825;-1,798818;28,112734;61,538031;33,425297;3,684384;;;;;;;;;;;;
;;30/11/2022 05:37:27;7;DCH;159:13:35;07:15:59;4;1;EQUALIZACAO_4X_C20;2,027193;-0,248705;0;1,80709;1,807097;-1,80709;28,095964;61,538031;33,442068;3,701155;;;;;;;;;;;;
;;30/11/2022 05:39:27;7;DCH;159:15:35;07:18:00;4;1;EQUALIZACAO_4X_C20;2,026971;-0,248661;0;1,815385;1,815392;-1,815385;28,079149;61,538031;33,458882;3,717969;;;;;;;;;;;;
;;30/11/2022 05:41:27;7;DCH;159:17:35;07:20:00;4;1;EQUALIZACAO_4X_C20;2,026749;-0,248661;0;1,823674;1,82368;-1,823674;28,062349;61,538031;33,475682;3,734769;;;;;;;;;;;;
;;30/11/2022 05:43:27;7;DCH;159:19:35;07:22:00;4;1;EQUALIZACAO_4X_C20;2,026526;-0,248661;0;1,831967;1,831974;-1,831967;28,04554;61,538031;33,492491;3,751578;;;;;;;;;;;;
;;30/11/2022 05:45:27;7;DCH;159:21:35;07:24:00;4;1;EQUALIZACAO_4X_C20;2,026304;-0,248661;0;1,840256;1,840262;-1,840256;28,028745;61,538031;33,509287;3,768374;;;;;;;;;;;;
;;30/11/2022 05:47:27;7;DCH;159:23:35;07:26:00;4;1;EQUALIZACAO_4X_C20;2,026082;-0,248661;0;1,848548;1,848555;-1,848548;28,011942;61,538031;33,52609;3,785177;;;;;;;;;;;;
;;30/11/2022 05:49:27;7;DCH;159:25:35;07:28:00;4;1;EQUALIZACAO_4X_C20;2,025859;-0,248661;0;1,856832;1,856839;-1,856832;27,995158;61,538031;33,542873;3,801961;;;;;;;;;;;;
;;30/11/2022 05:51:27;7;DCH;159:27:35;07:30:00;4;1;EQUALIZACAO_4X_C20;2,025748;-0,248661;0;1,865117;1,865124;-1,865117;27,978374;61,538031;33,559657;3,818745;;;;;;;;;;;;
;;30/11/2022 05:53:27;7;DCH;159:29:35;07:32:00;4;1;EQUALIZACAO_4X_C20;2,025526;-0,248705;0;1,87342;1,873427;-1,87342;27,961555;61,538031;33,576476;3,835563;;;;;;;;;;;;
;;30/11/2022 05:55:27;7;DCH;159:31:35;07:34:00;4;1;EQUALIZACAO_4X_C20;2,025192;-0,248661;0;1,881695;1,881702;-1,881695;27,944796;61,538031;33,593236;3,852323;;;;;;;;;;;;
;;30/11/2022 05:57:27;7;DCH;159:33:35;07:36:00;4;1;EQUALIZACAO_4X_C20;2,025081;-0,248705;0;1,889986;1,889993;-1,889986;27,928005;61,538031;33,610027;3,869114;;;;;;;;;;;;
;;30/11/2022 05:59:27;7;DCH;159:35:35;07:37:59;4;1;EQUALIZACAO_4X_C20;2,024859;-0,248705;0;1,898283;1,898289;-1,898283;27,911205;61,538031;33,626826;3,885913;;;;;;;;;;;;
;;30/11/2022 06:01:27;7;DCH;159:37:35;07:40:00;4;1;EQUALIZACAO_4X_C20;2,024636;-0,248661;0;1,906565;1,906572;-1,906565;27,894436;61,538031;33,643596;3,902683;;;;;;;;;;;;
;;30/11/2022 06:03:27;7;DCH;159:39:35;07:42:00;4;1;EQUALIZACAO_4X_C20;2,024414;-0,248661;0;1,914857;1,914864;-1,914857;27,877648;61,538031;33,660384;3,919471;;;;;;;;;;;;
;;30/11/2022 06:05:27;7;DCH;159:41:35;07:43:59;4;1;EQUALIZACAO_4X_C20;2,024191;-0,248661;0;1,923151;1,923157;-1,923151;27,86086;61,538031;33,677171;3,936258;;;;;;;;;;;;
;;30/11/2022 06:07:27;7;DCH;159:43:35;07:46:00;4;1;EQUALIZACAO_4X_C20;2,023969;-0,248705;0;1,931446;1,931453;-1,931446;27,844069;61,538031;33,693962;3,953049;;;;;;;;;;;;
;;30/11/2022 06:09:27;7;DCH;159:45:35;07:48:00;4;1;EQUALIZACAO_4X_C20;2,023747;-0,248661;0;1,939736;1,939742;-1,939736;27,827292;61,538031;33,710739;3,969826;;;;;;;;;;;;
;;30/11/2022 06:11:27;7;DCH;159:47:35;07:50:00;4;1;EQUALIZACAO_4X_C20;2,023524;-0,248661;0;1,94801;1,948017;-1,94801;27,810548;61,538031;33,727483;3,98657;;;;;;;;;;;;
;;30/11/2022 06:13:27;7;DCH;159:49:35;07:52:00;4;1;EQUALIZACAO_4X_C20;2,023302;-0,248661;0;1,956308;1,956314;-1,956308;27,793759;61,538031;33,744273;4,00336;;;;;;;;;;;;
;;30/11/2022 06:15:27;7;DCH;159:51:35;07:53:59;4;1;EQUALIZACAO_4X_C20;2,02308;-0,248661;0;1,964588;1,964595;-1,964588;27,777006;61,538031;33,761025;4,020113;;;;;;;;;;;;
;;30/11/2022 06:17:27;7;DCH;159:53:35;07:56:00;4;1;EQUALIZACAO_4X_C20;2,022857;-0,248661;0;1,972891;1,972898;-1,972891;27,760209;61,538031;33,777822;4,036909;;;;;;;;;;;;
;;30/11/2022 06:19:27;7;DCH;159:55:35;07:57:59;4;1;EQUALIZACAO_4X_C20;2,022635;-0,248661;0;1,981177;1,981184;-1,981177;27,743448;61,538031;33,794583;4,05367;;;;;;;;;;;;
;;30/11/2022 06:21:27;7;DCH;159:57:35;08:00:00;4;1;EQUALIZACAO_4X_C20;2,022412;-0,248661;0;1,989461;1,989468;-1,989461;27,726693;61,538031;33,811338;4,070425;;;;;;;;;;;;
;;30/11/2022 06:23:27;7;DCH;159:59:35;08:02:00;4;1;EQUALIZACAO_4X_C20;2,02219;-0,248661;0;1,99775;1,997756;-1,99775;27,709932;61,538031;33,8281;4,087187;;;;;;;;;;;;
;;30/11/2022 06:25:27;7;DCH;160:01:35;08:04:00;4;1;EQUALIZACAO_4X_C20;2,021968;-0,248705;0;2,006052;2,006058;-2,006052;27,693144;61,538031;33,844887;4,103975;;;;;;;;;;;;
;;30/11/2022 06:27:27;7;DCH;160:03:35;08:06:00;4;1;EQUALIZACAO_4X_C20;2,021745;-0,248705;0;2,014329;2,014336;-2,014329;27,676407;61,538031;33,861624;4,120711;;;;;;;;;;;;
;;30/11/2022 06:29:27;7;DCH;160:05:35;08:08:00;4;1;EQUALIZACAO_4X_C20;2,021523;-0,248705;0;2,022623;2,022629;-2,022623;27,659641;61,538031;33,87839;4,137477;;;;;;;;;;;;
;;30/11/2022 06:31:27;7;DCH;160:07:35;08:10:00;4;1;EQUALIZACAO_4X_C20;2,0213;-0,248705;0;2,030918;2,030924;-2,030918;27,642873;61,538031;33,895158;4,154245;;;;;;;;;;;;
;;30/11/2022 06:33:27;7;DCH;160:09:35;08:12:00;4;1;EQUALIZACAO_4X_C20;2,021078;-0,248661;0;2,039195;2,039202;-2,039195;27,626143;61,538031;33,911889;4,170976;;;;;;;;;;;;
;;30/11/2022 06:35:27;7;DCH;160:11:35;08:13:59;4;1;EQUALIZACAO_4X_C20;2,020856;-0,248661;0;2,047486;2,047493;-2,047486;27,609386;61,538031;33,928645;4,187732;;;;;;;;;;;;
;;30/11/2022 06:37:27;7;DCH;160:13:35;08:16:00;4;1;EQUALIZACAO_4X_C20;2,020633;-0,248705;0;2,055786;2,055793;-2,055786;27,592614;61,538031;33,945417;4,204504;;;;;;;;;;;;
;;30/11/2022 06:39:27;7;DCH;160:15:35;08:18:00;4;1;EQUALIZACAO_4X_C20;2,020411;-0,248705;0;2,064072;2,064079;-2,064072;27,575872;61,538031;33,962159;4,221246;;;;;;;;;;;;
;;30/11/2022 06:41:27;7;DCH;160:17:35;08:19:59;4;1;EQUALIZACAO_4X_C20;2,0203;-0,248661;0;2,072354;2,072361;-2,072354;27,559139;61,538031;33,978892;4,237979;;;;;;;;;;;;
;;30/11/2022 06:43:27;7;DCH;160:19:35;08:21:59;4;1;EQUALIZACAO_4X_C20;2,019966;-0,248661;0;2,080639;2,080646;-2,080639;27,542403;61,538031;33,995628;4,254715;;;;;;;;;;;;
;;30/11/2022 06:45:27;7;DCH;160:21:35;08:24:00;4;1;EQUALIZACAO_4X_C20;2,019744;-0,248661;0;2,088936;2,088943;-2,088936;27,525644;61,538031;34,012387;4,271475;;;;;;;;;;;;
;;30/11/2022 06:47:27;7;DCH;160:23:35;08:25:59;4;1;EQUALIZACAO_4X_C20;2,019521;-0,248661;0;2,097223;2,09723;-2,097223;27,508906;61,538031;34,029126;4,288213;;;;;;;;;;;;
